GeneID;Citrus;Human;Bee;Global_Status
lcl|SDAQ01000040.1_cds_KAI3551106.1_7446;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551107.1_7447;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551108.1_7448;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551109.1_7449;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551110.1_7450;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551111.1_7451;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551112.1_7452;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551113.1_7453;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551114.1_7454;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551115.1_7455;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551116.1_7456;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551117.1_7457;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551118.1_7458;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551119.1_7459;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551120.1_7460;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551121.1_7461;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551122.1_7462;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000040.1_cds_KAI3551123.1_7463;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551124.1_7464;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551125.1_7465;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551126.1_7466;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551127.1_7467;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551128.1_7468;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551129.1_7469;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551130.1_7470;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000040.1_cds_KAI3551131.1_7471;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550676.1_7472;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550677.1_7473;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550678.1_7474;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550679.1_7475;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550680.1_7476;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550681.1_7477;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550682.1_7478;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550683.1_7479;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550684.1_7480;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550685.1_7481;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550686.1_7482;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550687.1_7483;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550688.1_7484;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550689.1_7485;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550690.1_7486;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550691.1_7487;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550692.1_7488;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550693.1_7489;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550694.1_7490;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550695.1_7491;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550696.1_7492;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550697.1_7493;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550698.1_7494;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550699.1_7495;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550700.1_7496;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550701.1_7497;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550702.1_7498;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550703.1_7499;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550704.1_7500;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550705.1_7501;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550706.1_7502;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550707.1_7503;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550708.1_7504;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550709.1_7505;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550710.1_7506;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550711.1_7507;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550712.1_7508;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550713.1_7509;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550714.1_7510;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550715.1_7511;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550716.1_7512;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550717.1_7513;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550718.1_7514;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550719.1_7515;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550720.1_7516;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550721.1_7517;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550722.1_7518;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550723.1_7519;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550724.1_7520;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550725.1_7521;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550726.1_7522;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550727.1_7523;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550728.1_7524;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550729.1_7525;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550730.1_7526;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550731.1_7527;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550732.1_7528;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550733.1_7529;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550734.1_7530;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550735.1_7531;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550736.1_7532;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550737.1_7533;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550738.1_7534;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550739.1_7535;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550740.1_7536;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550741.1_7537;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550742.1_7538;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550743.1_7539;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550744.1_7540;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550745.1_7541;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550746.1_7542;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550747.1_7543;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550748.1_7544;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550749.1_7545;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550750.1_7546;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550751.1_7547;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550752.1_7548;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550753.1_7549;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550754.1_7550;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550755.1_7551;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550756.1_7552;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550757.1_7553;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550758.1_7554;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550759.1_7555;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550760.1_7556;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550761.1_7557;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550762.1_7558;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550763.1_7559;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550764.1_7560;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550765.1_7561;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550766.1_7562;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550767.1_7563;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550768.1_7564;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550769.1_7565;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550770.1_7566;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550771.1_7567;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550772.1_7568;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550773.1_7569;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550774.1_7570;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550775.1_7571;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550776.1_7572;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550777.1_7573;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000041.1_cds_KAI3550778.1_7574;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550779.1_7575;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550780.1_7576;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550781.1_7577;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550782.1_7578;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550783.1_7579;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550784.1_7580;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550785.1_7581;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550786.1_7582;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550787.1_7583;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550788.1_7584;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550789.1_7585;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550790.1_7586;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000041.1_cds_KAI3550791.1_7587;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550370.1_7588;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550371.1_7589;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550372.1_7590;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550373.1_7591;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550374.1_7592;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550375.1_7593;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550376.1_7594;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550377.1_7595;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550378.1_7596;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550379.1_7597;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550380.1_7598;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550381.1_7599;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550382.1_7600;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550383.1_7601;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550384.1_7602;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550385.1_7603;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550386.1_7604;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550387.1_7605;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550388.1_7606;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550389.1_7607;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550390.1_7608;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550391.1_7609;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550392.1_7610;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550393.1_7611;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550394.1_7612;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550395.1_7613;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550396.1_7614;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550397.1_7615;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550398.1_7616;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550399.1_7617;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550400.1_7618;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550401.1_7619;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550402.1_7620;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550403.1_7621;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550404.1_7622;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550405.1_7623;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550406.1_7624;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550407.1_7625;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550408.1_7626;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550409.1_7627;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550410.1_7628;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550411.1_7629;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550412.1_7630;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550413.1_7631;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550414.1_7632;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550415.1_7633;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550416.1_7634;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550417.1_7635;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550418.1_7636;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550419.1_7637;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550420.1_7638;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550421.1_7639;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550422.1_7640;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550423.1_7641;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550424.1_7642;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550425.1_7643;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550426.1_7644;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550427.1_7645;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550428.1_7646;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550429.1_7647;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550430.1_7648;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550431.1_7649;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550432.1_7650;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550433.1_7651;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550434.1_7652;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550435.1_7653;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550436.1_7654;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550437.1_7655;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550438.1_7656;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550439.1_7657;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550440.1_7658;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550441.1_7659;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550442.1_7660;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550443.1_7661;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550444.1_7662;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550445.1_7663;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550446.1_7664;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550447.1_7665;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550448.1_7666;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550449.1_7667;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550450.1_7668;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550451.1_7669;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550452.1_7670;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550453.1_7671;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550454.1_7672;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550455.1_7673;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550456.1_7674;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550457.1_7675;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550458.1_7676;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550459.1_7677;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550460.1_7678;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550461.1_7679;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550462.1_7680;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550463.1_7681;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550464.1_7682;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550465.1_7683;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000042.1_cds_KAI3550466.1_7684;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000042.1_cds_KAI3550467.1_7685;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550001.1_7686;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550002.1_7687;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550003.1_7688;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550004.1_7689;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550005.1_7690;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550006.1_7691;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550007.1_7692;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550008.1_7693;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550009.1_7694;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000043.1_cds_KAI3550010.1_7695;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550011.1_7696;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550012.1_7697;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550013.1_7698;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550014.1_7699;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550015.1_7700;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550016.1_7701;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550017.1_7702;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550018.1_7703;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550019.1_7704;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000043.1_cds_KAI3550020.1_7705;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550021.1_7706;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550022.1_7707;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550023.1_7708;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000043.1_cds_KAI3550024.1_7709;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550025.1_7710;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550026.1_7711;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550027.1_7712;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550028.1_7713;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550029.1_7714;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550030.1_7715;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550031.1_7716;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550032.1_7717;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000043.1_cds_KAI3550033.1_7718;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550034.1_7719;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000043.1_cds_KAI3550035.1_7720;SAFE;SAFE;SAFE;APPROVED
