================================================================================
RELATORIO DE BIOSSEGURANCA - RNAi
================================================================================
GENE ID                                  | CITRUS     | HUMAN      | BEE       
================================================================================
lcl|SDAQ01000001.1_cds_KAI3559026.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545242.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545243.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545244.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545245.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545246.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545247.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545248.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545249.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545250.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545251.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545252.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545253.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545254.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545255.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545256.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545257.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545258.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545259.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545260.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545261.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545262.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545263.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545264.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545265.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545266.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545267.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545268.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545269.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545270.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545271.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545272.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545273.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545274.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545275.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545276.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545277.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545278.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545279.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545280.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545281.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545282.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545283.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545284.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545285.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545286.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545287.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545288.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545289.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545290.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545291.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545292.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545293.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545294.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545295.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545296.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545297.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545298.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545299.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545300.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545301.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545302.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545303.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545304.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545305.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545306.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545307.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545308.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545309.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545310.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545311.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545312.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545313.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545314.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545315.1_9    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000062.1_cds_KAI3545316.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545317.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545318.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545319.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545320.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545321.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545322.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545323.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545324.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545325.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545326.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000062.1_cds_KAI3545327.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545105.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545106.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545107.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545108.1_9    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000063.1_cds_KAI3545109.1_9    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000063.1_cds_KAI3545110.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545111.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545112.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545113.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545114.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545115.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545116.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545117.1_9    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000063.1_cds_KAI3545118.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545119.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545120.1_9    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000063.1_cds_KAI3545121.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545122.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545123.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545124.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545125.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545126.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545127.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545128.1_9    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000063.1_cds_KAI3545129.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545130.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545131.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545132.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545133.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545134.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545135.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545136.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545137.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545138.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545139.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545140.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545141.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545142.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545143.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000063.1_cds_KAI3545144.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544896.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544897.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544898.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544899.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544900.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544901.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544902.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544903.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544904.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544905.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544906.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544907.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544908.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544909.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544910.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544911.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544912.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544913.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544914.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544915.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544916.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544917.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544918.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544919.1_9    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000064.1_cds_KAI3544920.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544921.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544922.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544923.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544924.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544925.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544926.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544927.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544928.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544929.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544930.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544931.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544932.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544933.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544934.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544935.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544936.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544937.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544938.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544939.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544940.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544941.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544942.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544943.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544944.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544945.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544946.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544947.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544948.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544949.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544950.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544951.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544952.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544953.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544954.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544955.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544956.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544957.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544958.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544959.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544960.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544961.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544962.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544963.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544964.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544965.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544966.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544967.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544968.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544969.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544970.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544971.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544972.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544973.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544974.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544975.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544976.1_9    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544977.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544978.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544979.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544980.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544981.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544982.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544983.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544984.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000064.1_cds_KAI3544985.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544727.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544728.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544729.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544730.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544731.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544732.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544733.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544734.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544735.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544736.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544737.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544738.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544739.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544740.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544741.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544742.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544743.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544744.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544745.1_9    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000065.1_cds_KAI3544746.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544747.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544748.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544749.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544750.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544751.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544752.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544753.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544754.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544755.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544756.1_9    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544757.1_9    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000065.1_cds_KAI3544758.1_9    | [RISK]     | [RISK]     | [SAFE]     | 
